# id|name|longitude|latitude|region|grade|source
# Grade C = coverage only. Never use these rows for signal-state/countdown estimation.
# Data: © OpenStreetMap contributors, ODbL 1.0; snapshot 2026-09-20.
C-NTPC-OSM-3334261839|華江九路　華江八路|121.4661106|25.0335715|NTPC|C|OSM
C-NTPC-OSM-3334261832|華江一路　華江七路|121.4686665|25.0336422|NTPC|C|OSM
C-NTPC-OSM-989664026|中正路　新樹路|121.4411190|25.0337079|NTPC|C|OSM
C-NTPC-OSM-1589058470|中正路　中環路一段|121.4420942|25.0339167|NTPC|C|OSM
C-NTPC-OSM-293435805|文化路二段417巷　長江路三段|121.4735385|25.0340204|NTPC|C|OSM
C-NTPC-OSM-1227876271|中正路　瓊泰路|121.4430900|25.0341130|NTPC|C|OSM
C-NTPC-OSM-1227874264|公園一路　中正路|121.4436653|25.0342313|NTPC|C|OSM
C-NTPC-OSM-315536304|文化路二段　文化路二段505巷|121.4762146|25.0342592|NTPC|C|OSM
C-NTPC-OSM-3334261831|華江一路　華江六路|121.4708379|25.0342785|NTPC|C|OSM
C-NTPC-OSM-3334261840|華江八路　華江七路|121.4684568|25.0342915|NTPC|C|OSM
C-NTPC-OSM-1212350147|文新路　民治街57巷|121.4803451|25.0343118|NTPC|C|OSM
C-NTPC-OSM-2412900573|中正路　福海街|121.4451603|25.0345526|NTPC|C|OSM
C-NTPC-OSM-3233584827|文新路　仁化路|121.4790953|25.0346156|NTPC|C|OSM
C-NTPC-OSM-1227875084|大觀街　新莊路|121.4540723|25.0347779|NTPC|C|OSM
C-NTPC-OSM-4401699231|思明街　環漢路二段|121.4558473|25.0348896|NTPC|C|OSM
C-NTPC-OSM-3928205109|基福公路　前方號誌|121.8422856|25.0348900|NTPC|C|OSM
C-NTPC-OSM-4963866876|重新堤外道　前方號誌|121.4564421|25.0349372|NTPC|C|OSM
C-NTPC-OSM-3334261829|華江一路　華江五路|121.4731885|25.0349544|NTPC|C|OSM
C-NTPC-OSM-3334261843|華江六路　華江三路|121.4706957|25.0351313|NTPC|C|OSM
C-NTPC-OSM-1927639153|中正路514巷　前方號誌|121.4296523|25.0352679|NTPC|C|OSM
C-NTPC-OSM-2395160553|景德路　景德路51巷|121.4528947|25.0353305|NTPC|C|OSM
C-NTPC-OSM-260538285|中正路　新泰路|121.4488420|25.0353334|NTPC|C|OSM
C-NTPC-OSM-7773887792|三泰路　莊泰路|121.4372608|25.0354736|NTPC|C|OSM
C-NTPC-OSM-1927639155|漢口街　新北大道六段|121.4256752|25.0355032|NTPC|C|OSM
C-NTPC-OSM-2374596567|基福公路　前方號誌|121.8553230|25.0355298|NTPC|C|OSM
C-NTPC-OSM-3334261828|華江一路　華江二路|121.4753024|25.0355780|NTPC|C|OSM
C-NTPC-OSM-2394062879|中正路　建興街|121.4501310|25.0356589|NTPC|C|OSM
C-NTPC-OSM-325807703|華江五路　華江三路|121.4729189|25.0357582|NTPC|C|OSM
C-NTPC-OSM-1504989383|新興街　中正路|121.4507744|25.0357681|NTPC|C|OSM
C-NTPC-OSM-2374596581|基福公路　雙柑公路|121.8518893|25.0359533|NTPC|C|OSM
C-NTPC-OSM-3334261842|環河西路四段　華江六路|121.4705272|25.0361380|NTPC|C|OSM
C-NTPC-OSM-3939194886|華江二路　華江三路|121.4751275|25.0364008|NTPC|C|OSM
C-NTPC-OSM-1504990512|中正路　大觀街|121.4537018|25.0364068|NTPC|C|OSM
C-NTPC-OSM-993620644|三泰路　前方號誌|121.4358228|25.0364903|NTPC|C|OSM
C-NTPC-OSM-13713640364|中華路一段　前方號誌|121.4520627|25.0365185|NTPC|C|OSM
C-NTPC-OSM-3325200761|環河西路四段　華江五路|121.4726044|25.0366289|NTPC|C|OSM
C-NTPC-OSM-1218820926|中正路　中港路|121.4549155|25.0366548|NTPC|C|OSM
C-NTPC-OSM-1927639167|漢口街　明志路三段|121.4229856|25.0368473|NTPC|C|OSM
C-NTPC-OSM-1227874624|便道　新北大道六段|121.4270280|25.0368924|NTPC|C|OSM
C-NTPC-OSM-1227874959|建中街　新泰路|121.4478428|25.0370118|NTPC|C|OSM
C-NTPC-OSM-8656412805|三泰路　懋德路|121.4344592|25.0373092|NTPC|C|OSM
C-NTPC-OSM-2412900763|環漢路二段　思源路|121.4606747|25.0377990|NTPC|C|OSM
C-NTPC-OSM-1227874285|公園一路　仁愛街|121.4441758|25.0378850|NTPC|C|OSM
C-NTPC-OSM-2152803776|明中街　中正路|121.4588290|25.0379363|NTPC|C|OSM
C-NTPC-OSM-2412900815|公園一路　新泰路225巷33弄|121.4448908|25.0380012|NTPC|C|OSM
C-NTPC-OSM-11773982912|中環路二段　前方號誌|121.4423108|25.0380678|NTPC|C|OSM
C-NTPC-OSM-1504989392|新莊路　中正路|121.4592197|25.0381722|NTPC|C|OSM
C-NTPC-OSM-9818822761|環漢路二段　前方號誌|121.4615705|25.0383749|NTPC|C|OSM
C-NTPC-OSM-13329753428|莊泰路　前方號誌|121.4379382|25.0384342|NTPC|C|OSM
C-NTPC-OSM-1927557209|明志路三段204巷　明志路三段|121.4239988|25.0384498|NTPC|C|OSM
C-NTPC-OSM-993620621|三泰路　前方號誌|121.4324503|25.0384566|NTPC|C|OSM
C-NTPC-OSM-11773982914|領航路　中環路二段|121.4419175|25.0384586|NTPC|C|OSM
C-NTPC-OSM-1214773524|新泰路　公園一路|121.4469628|25.0384846|NTPC|C|OSM
C-NTPC-OSM-1227874090|新北大道六段　明志路三段145巷|121.4282700|25.0385406|NTPC|C|OSM
C-NTPC-OSM-392679389|基福公路　前方號誌|121.7801487|25.0386686|NTPC|C|OSM
C-NTPC-OSM-13329753430|領航路　前方號誌|121.4382459|25.0387339|NTPC|C|OSM
C-NTPC-OSM-1214773227|和興街　中華路一段63巷|121.4476203|25.0387553|NTPC|C|OSM
C-NTPC-OSM-13329753427|莊泰路　領航路|121.4377131|25.0388490|NTPC|C|OSM
C-NTPC-OSM-1504989800|思源路　中正路|121.4603150|25.0389841|NTPC|C|OSM
C-NTPC-OSM-1213015488|環漢路二段　前方號誌|121.4624263|25.0390357|NTPC|C|OSM
C-NTPC-OSM-1927557206|工專路　明志路三段|121.4244013|25.0391672|NTPC|C|OSM
C-NTPC-OSM-13335010299|領航路　懋德路|121.4357060|25.0391825|NTPC|C|OSM
C-NTPC-OSM-2399952144|中正路　前方號誌|121.4608549|25.0392292|NTPC|C|OSM
C-NTPC-OSM-6155568249|三泰路　前方號誌|121.4310799|25.0392432|NTPC|C|OSM
C-NTPC-OSM-1503713479|重新堤外道　前方號誌|121.4636335|25.0392573|NTPC|C|OSM
C-NTPC-OSM-3161621331|中正路　中正路61巷|121.4615342|25.0394973|NTPC|C|OSM
C-NTPC-OSM-2335074057|建興街　公園路|121.4497315|25.0395437|NTPC|C|OSM
C-NTPC-OSM-320381322|中華路一段　中華路一段63巷|121.4522549|25.0395657|NTPC|C|OSM
C-NTPC-OSM-2412000520|重新堤外道　新莊越堤道|121.4651962|25.0400474|NTPC|C|OSM
C-NTPC-OSM-1214686280|貴子路　新北大道六段|121.4294474|25.0400744|NTPC|C|OSM
C-NTPC-OSM-1214773212|中華路一段　公園路|121.4524420|25.0400748|NTPC|C|OSM
C-NTPC-OSM-1214687083|明志路三段　明志路三段145巷|121.4249087|25.0401383|NTPC|C|OSM
C-NTPC-OSM-2502579589|靜安路三段　前方號誌|121.7759973|25.0401763|NTPC|C|OSM
C-NTPC-OSM-1218820872|中港路　公園路|121.4552372|25.0404387|NTPC|C|OSM
C-NTPC-OSM-3673124092|工專路　工專路82巷|121.4224236|25.0404897|NTPC|C|OSM
C-NTPC-OSM-1504022565|環漢路二段　前方號誌|121.4648990|25.0405330|NTPC|C|OSM
C-NTPC-OSM-2152803852|明中街　公園路|121.4566074|25.0406188|NTPC|C|OSM
C-NTPC-OSM-4470664940|林森街　北勢街|121.6245057|25.0406245|NTPC|C|OSM
C-NTPC-OSM-12685988080|貴子路　便道|121.4280609|25.0407622|NTPC|C|OSM
C-NTPC-OSM-2283488494|靜安路三段　前方號誌|121.7768448|25.0410772|NTPC|C|OSM
C-NTPC-OSM-11773982916|領航路　前方號誌|121.4321643|25.0410872|NTPC|C|OSM
C-NTPC-OSM-1227874655|新泰路　復興路一段|121.4452792|25.0412720|NTPC|C|OSM
C-NTPC-OSM-11773982915|領航路　前方號誌|121.4316038|25.0412733|NTPC|C|OSM
C-NTPC-OSM-1213015455|重新路五段656巷　環漢路一段|121.4663887|25.0412914|NTPC|C|OSM
C-NTPC-OSM-2958310016|研海街　林間自行車道|121.9261013|25.0413682|NTPC|C|OSM
C-NTPC-OSM-1214530163|中正路　化成路|121.4644730|25.0414631|NTPC|C|OSM
C-NTPC-OSM-2412901245|磚雅厝路　中環路二段|121.4421641|25.0415476|NTPC|C|OSM
C-NTPC-OSM-1214773096|和興街　復興路一段|121.4459469|25.0416166|NTPC|C|OSM
C-NTPC-OSM-11773982896|新北大道五段　領航路|121.4308673|25.0418073|NTPC|C|OSM
C-NTPC-OSM-1214773880|明志路三段　貴子路|121.4249418|25.0419310|NTPC|C|OSM
C-NTPC-OSM-13431540783|中港西路　豐華路|121.4295794|25.0422591|NTPC|C|OSM
C-NTPC-OSM-1214772957|新泰路　中平路|121.4446818|25.0422824|NTPC|C|OSM
C-NTPC-OSM-1505050816|長青街　民樂街|121.4579421|25.0422839|NTPC|C|OSM
C-NTPC-OSM-1505050925|思源路　長青街|121.4599488|25.0424636|NTPC|C|OSM
C-NTPC-OSM-13763349921|中環路三段　前方號誌|121.4423224|25.0425085|NTPC|C|OSM
C-NTPC-OSM-2412000518|新莊越堤道　前方號誌|121.4699838|25.0426134|NTPC|C|OSM
C-NTPC-OSM-1227876232|復興路一段　中和街|121.4484676|25.0426938|NTPC|C|OSM
C-NTPC-OSM-1214773280|新泰路　前方號誌|121.4443913|25.0427774|NTPC|C|OSM
C-NTPC-OSM-13744149922|莊田路　中環路三段|121.4419107|25.0428492|NTPC|C|OSM
C-NTPC-OSM-13744149919|莊田路　信華三街|121.4403093|25.0429208|NTPC|C|OSM
C-NTPC-OSM-12756514914|莊泰路　莊田路|121.4385754|25.0429388|NTPC|C|OSM
C-NTPC-OSM-1227874852|新北大道五段　新生路|121.4316657|25.0429683|NTPC|C|OSM
C-NTPC-OSM-5317481006|北勢街　前方號誌|121.6260850|25.0431928|NTPC|C|OSM
C-NTPC-OSM-9432776974|中央路5巷　便道|121.4275210|25.0432183|NTPC|C|OSM
C-NTPC-OSM-1504023153|環漢路一段　中興南街|121.4711303|25.0433784|NTPC|C|OSM
C-NTPC-OSM-1227875864|復興路二段　中華路二段|121.4526898|25.0436544|NTPC|C|OSM
C-NTPC-OSM-1214686791|民國街　明志路二段|121.4249224|25.0436751|NTPC|C|OSM
C-NTPC-OSM-1505050822|銘德街　民樂街|121.4578921|25.0437114|NTPC|C|OSM
C-NTPC-OSM-1227874495|中港路　復興路二段|121.4532904|25.0437958|NTPC|C|OSM
C-NTPC-OSM-12458962919|新生路　中港西路|121.4302672|25.0439781|NTPC|C|OSM
C-NTPC-OSM-1227875426|中港路　中華路二段|121.4529435|25.0443387|NTPC|C|OSM
C-NTPC-OSM-1227875842|復興路二段　福樂街|121.4578657|25.0444107|NTPC|C|OSM
C-NTPC-OSM-1505050897|思源路　復興路二段|121.4599322|25.0444810|NTPC|C|OSM
C-NTPC-OSM-1505051107|化成路　復興路三段|121.4653006|25.0445556|NTPC|C|OSM
C-NTPC-OSM-13542472226|新北大道五段　莊田路|121.4331354|25.0448049|NTPC|C|OSM
C-NTPC-OSM-2411234991|中平路　中平路82巷|121.4447781|25.0448709|NTPC|C|OSM
C-NTPC-OSM-1227876542|信華六街　信華三街|121.4403495|25.0448726|NTPC|C|OSM
C-NTPC-OSM-1227876479|新民路　明志路二段|121.4257565|25.0450580|NTPC|C|OSM
C-NTPC-OSM-2347298961|中和街　中港一街|121.4479451|25.0450982|NTPC|C|OSM
C-NTPC-OSM-1227875974|自立街　中華路二段|121.4536865|25.0454091|NTPC|C|OSM
C-NTPC-OSM-1504023308|重新路五段　中興北街|121.4697360|25.0457378|NTPC|C|OSM
C-NTPC-OSM-2958310027|研海街　前方號誌|121.9253842|25.0457725|NTPC|C|OSM
C-NTPC-OSM-1227874746|明志路二段　明志路二段320巷|121.4262907|25.0459601|NTPC|C|OSM
C-NTPC-OSM-10035826908|中環路三段　新泰路|121.4424266|25.0461061|NTPC|C|OSM
C-NTPC-OSM-1504989302|重新路五段　光復路一段|121.4720584|25.0465408|NTPC|C|OSM
C-NTPC-OSM-1227875815|中港路　中港三街|121.4516811|25.0466422|NTPC|C|OSM
C-NTPC-OSM-2411235082|中華路二段45巷　中華路二段|121.4533552|25.0467157|NTPC|C|OSM
C-NTPC-OSM-2342160995|中環路三段　新泰路|121.4419645|25.0468999|NTPC|C|OSM
C-NTPC-OSM-9504473476|橫科路　北勢街|121.6262531|25.0470067|NTPC|C|OSM
C-NTPC-OSM-1227875706|中和街　中誠街|121.4475066|25.0472500|NTPC|C|OSM
C-NTPC-OSM-4504319011|橫科路　前方號誌|121.6254105|25.0474198|NTPC|C|OSM
C-NTPC-OSM-1145398694|環河南路　水漾路一段|121.4876655|25.0474250|NTPC|C|OSM
C-NTPC-OSM-1227876099|福樂街　自信街|121.4574907|25.0474482|NTPC|C|OSM
C-NTPC-OSM-1504023469|重新路五段　五谷王北街|121.4750259|25.0474598|NTPC|C|OSM
C-NTPC-OSM-13085751117|中港西路　便道|121.4303040|25.0479937|NTPC|C|OSM
C-NTPC-OSM-1227875179|中誠街　中誠街53巷|121.4512548|25.0480102|NTPC|C|OSM
C-NTPC-OSM-1503713360|重新堤外道　前方號誌|121.4798110|25.0480104|NTPC|C|OSM
C-NTPC-OSM-1227876256|中華路二段　中誠街|121.4526212|25.0481368|NTPC|C|OSM
C-NTPC-OSM-2896653483|明志路二段232巷　明志路二段237巷|121.4271619|25.0481587|NTPC|C|OSM
C-NTPC-OSM-1505050623|自信街　自由街|121.4557734|25.0481639|NTPC|C|OSM
C-NTPC-OSM-1227875902|中華路二段　自信街|121.4531652|25.0482176|NTPC|C|OSM
C-NTPC-OSM-2585279048|基平橋　基福公路|121.7772031|25.0485277|NTPC|C|OSM
C-NTPC-OSM-760942562|環河南路　成功路50巷|121.4890621|25.0488222|NTPC|C|OSM
C-NTPC-OSM-1227875748|泰林路一段　幸福路|121.4407715|25.0488819|NTPC|C|OSM
C-NTPC-OSM-1214686864|明志路二段207巷　明志路二段|121.4274080|25.0488950|NTPC|C|OSM
C-NTPC-OSM-9505193895|橫科路407巷25弄　南港交流道|121.6264348|25.0489272|NTPC|C|OSM
C-NTPC-OSM-2342160994|幸福路　中環路三段|121.4422538|25.0490060|NTPC|C|OSM
C-NTPC-OSM-2769108790|中平路　幸福路|121.4448466|25.0490360|NTPC|C|OSM
C-NTPC-OSM-2498533891|環漢路一段　疏洪西路|121.4793375|25.0491129|NTPC|C|OSM
C-NTPC-OSM-2769108805|中和街　幸福路|121.4473410|25.0491160|NTPC|C|OSM
C-NTPC-OSM-2410061099|幸福路710巷　幸福路|121.4497041|25.0491560|NTPC|C|OSM
C-NTPC-OSM-1227876125|幸福路　幸福路670巷|121.4510901|25.0491857|NTPC|C|OSM
C-NTPC-OSM-1227874965|幸福路　中華路二段|121.4526873|25.0492512|NTPC|C|OSM
C-NTPC-OSM-2896653491|文程路18巷　民權街|121.4283067|25.0492652|NTPC|C|OSM
C-NTPC-OSM-1504022537|光復路一段　光復路一段61巷|121.4720510|25.0492691|NTPC|C|OSM
C-NTPC-OSM-2394030706|幸福路　幸福路564巷|121.4545069|25.0493204|NTPC|C|OSM
C-NTPC-OSM-1223756599|幸福東路　化成路|121.4658209|25.0493693|NTPC|C|OSM
C-NTPC-OSM-1227875103|福壽街　幸福路|121.4582463|25.0494349|NTPC|C|OSM
C-NTPC-OSM-1214530025|福前街　幸福東路|121.4632861|25.0494555|NTPC|C|OSM
C-NTPC-OSM-2347240546|頭成街　思源路112巷|121.4620738|25.0494628|NTPC|C|OSM
C-NTPC-OSM-2401355958|思源路　幸福路|121.4599003|25.0494756|NTPC|C|OSM
C-NTPC-OSM-1214686826|明志路二段192巷　明志路二段|121.4275399|25.0496435|NTPC|C|OSM
C-NTPC-OSM-1504061864|疏洪十六路　重新堤外道|121.4797438|25.0496724|NTPC|C|OSM
C-NTPC-OSM-2791828266|疏洪西路　前方號誌|121.4791681|25.0497164|NTPC|C|OSM
C-NTPC-OSM-3127682766|成功路　環河南路|121.4905901|25.0499812|NTPC|C|OSM
C-NTPC-OSM-1227875942|中華路二段　昌盛街|121.4529352|25.0500229|NTPC|C|OSM
C-NTPC-OSM-11956152141|仁義路　文程路|121.4351810|25.0502717|NTPC|C|OSM
C-NTPC-OSM-1145398607|水漾路一段　成功一街|121.4852664|25.0503764|NTPC|C|OSM
C-NTPC-OSM-2410061187|立信三街　中平路|121.4447846|25.0504683|NTPC|C|OSM
C-NTPC-OSM-4310440230|橫科路　民權街二段|121.6195548|25.0504684|NTPC|C|OSM
C-NTPC-OSM-1227875471|新北大道五段　文程路|121.4373677|25.0504712|NTPC|C|OSM
C-NTPC-OSM-1145398723|環河南路254巷　環河南路|121.4911914|25.0505218|NTPC|C|OSM
C-NTPC-OSM-3093998212|民權街　前方號誌|121.4289718|25.0505759|NTPC|C|OSM
C-NTPC-OSM-2347240557|昌隆街　昌平街|121.4548398|25.0508345|NTPC|C|OSM
C-NTPC-OSM-1223756281|中華路二段　中信街|121.4530282|25.0508569|NTPC|C|OSM
C-NTPC-OSM-1214686481|民權街　明志路二段|121.4277205|25.0510757|NTPC|C|OSM
C-NTPC-OSM-5496798707|文程路　義德街|121.4382617|25.0510917|NTPC|C|OSM
C-NTPC-OSM-260767444|集成路　成功路|121.4881009|25.0513521|NTPC|C|OSM
C-NTPC-OSM-12382054261|泰林路一段　文程路|121.4392984|25.0513588|NTPC|C|OSM
C-NTPC-OSM-2585279051|基福公路　前方號誌|121.7739412|25.0513616|NTPC|C|OSM
C-NTPC-OSM-1227876731|福壽街　昌隆街|121.4575918|25.0514225|NTPC|C|OSM
C-NTPC-OSM-2769108925|中信街　中和街|121.4485690|25.0514327|NTPC|C|OSM
C-NTPC-OSM-2480081246|民生橋　民生路|121.4318829|25.0515495|NTPC|C|OSM
C-NTPC-OSM-1504062076|疏洪西路　前方號誌|121.4786022|25.0516766|NTPC|C|OSM
C-NTPC-OSM-3247115730|疏洪五路二段　十五號越堤道|121.4791436|25.0518043|NTPC|C|OSM
C-NTPC-OSM-1504678465|環河南路　環河南路221巷|121.4927315|25.0519641|NTPC|C|OSM
C-NTPC-OSM-2896653497|民族街　中華街|121.4285257|25.0521041|NTPC|C|OSM
C-NTPC-OSM-1504989018|水漾路一段　重新路四段|121.4843170|25.0521725|NTPC|C|OSM
C-NTPC-OSM-2480081247|泰林路二段　新北大道四段|121.4387624|25.0522236|NTPC|C|OSM
C-NTPC-OSM-2347240577|昌平街　昌明街|121.4547880|25.0522354|NTPC|C|OSM
C-NTPC-OSM-1227875861|中華路二段　中華路二段210巷|121.4524822|25.0523641|NTPC|C|OSM
C-NTPC-OSM-3412681168|頭前路15巷　頭前路|121.4678744|25.0523957|NTPC|C|OSM
C-NTPC-OSM-3689283579|頭前路　前方號誌|121.4673119|25.0523972|NTPC|C|OSM
C-NTPC-OSM-1223756901|頭前路　化成路|121.4661974|25.0524084|NTPC|C|OSM
C-NTPC-OSM-2394030818|中華路二段210巷　中華路二段|121.4529434|25.0524227|NTPC|C|OSM
C-NTPC-OSM-1223757516|福前街　頭前路|121.4637335|25.0524410|NTPC|C|OSM
C-NTPC-OSM-2241007583|福美街　頭前路|121.4607322|25.0524809|NTPC|C|OSM
C-NTPC-OSM-2401355962|思源路　頭前路|121.4598608|25.0524933|NTPC|C|OSM
C-NTPC-OSM-1223757470|中興北街　頭前路|121.4689917|25.0525568|NTPC|C|OSM
C-NTPC-OSM-1227874603|中榮街　中平路|121.4446974|25.0527423|NTPC|C|OSM
C-NTPC-OSM-2769108993|中榮街　中信街|121.4480076|25.0527679|NTPC|C|OSM
C-NTPC-OSM-1227875450|中榮街　中港路|121.4514649|25.0527948|NTPC|C|OSM
C-NTPC-OSM-3686380164|重新路四段　前方號誌|121.4849584|25.0528601|NTPC|C|OSM
C-NTPC-OSM-1214686845|民生路　明志路二段60巷|121.4293714|25.0528729|NTPC|C|OSM
C-NTPC-OSM-760942513|中正南路　新興路|121.4930958|25.0528878|NTPC|C|OSM
C-NTPC-OSM-5551985811|集美街　集成路|121.4894018|25.0530941|NTPC|C|OSM
C-NTPC-OSM-1223757408|興德路　光復路二段|121.4720586|25.0532148|NTPC|C|OSM
C-NTPC-OSM-1797581341|丹裡街　仁和路|121.9238032|25.0533906|NTPC|C|OSM
C-NTPC-OSM-2689438665|仁義路　中港西路|121.4333187|25.0533941|NTPC|C|OSM
C-NTPC-OSM-3314207568|泉州街　環河南路|121.4947607|25.0535241|NTPC|C|OSM
C-NTPC-OSM-2791828259|興德路　神農街|121.4741263|25.0536728|NTPC|C|OSM
C-NTPC-OSM-3686380159|水漾路一段　捷運路22巷|121.4835274|25.0537118|NTPC|C|OSM
C-NTPC-OSM-9454857658|仁愛路6巷　仁愛路6巷4弄|121.4312105|25.0537580|NTPC|C|OSM
C-NTPC-OSM-1782394515|公園路　仁愛路|121.4301880|25.0538361|NTPC|C|OSM
C-NTPC-OSM-760942509|集美街　集美街126巷|121.4911157|25.0538895|NTPC|C|OSM
C-NTPC-OSM-2826616959|重新路四段244巷　集美街112巷|121.4886264|25.0539083|NTPC|C|OSM
C-NTPC-OSM-7164493011|中正南路　前方號誌|121.4933575|25.0540119|NTPC|C|OSM
C-NTPC-OSM-1504023372|興德路　五谷王北街|121.4764937|25.0541885|NTPC|C|OSM
C-NTPC-OSM-3180340766|新北大道四段　中原路|121.4403910|25.0542971|NTPC|C|OSM
C-NTPC-OSM-2267224032|中原路　中港路|121.4511048|25.0543002|NTPC|C|OSM
C-NTPC-OSM-1214773406|中平路　中原路|121.4446544|25.0543164|NTPC|C|OSM
C-NTPC-OSM-1223757028|中原路　中信街|121.4478278|25.0543228|NTPC|C|OSM
C-NTPC-OSM-1227875619|中原路　中華路二段|121.4521681|25.0543263|NTPC|C|OSM
C-NTPC-OSM-2342160956|中環路三段　中原路|121.4422229|25.0543271|NTPC|C|OSM
C-NTPC-OSM-2267224049|昌平街　中原路|121.4545802|25.0543440|NTPC|C|OSM
C-NTPC-OSM-2241007592|福美街　中原東路|121.4607204|25.0543518|NTPC|C|OSM
C-NTPC-OSM-1223756908|福壽街　中原路|121.4579849|25.0543691|NTPC|C|OSM
C-NTPC-OSM-2480081251|仁武街　仁義路|121.4327602|25.0543707|NTPC|C|OSM
C-NTPC-OSM-2401355964|思源路　中原路|121.4598724|25.0543743|NTPC|C|OSM
C-NTPC-OSM-1214773266|中原東路　前方號誌|121.4625121|25.0544256|NTPC|C|OSM
C-NTPC-OSM-4850946357|重安街　環河南路|121.4962923|25.0544277|NTPC|C|OSM
C-NTPC-OSM-1223756441|疏洪西路　興德路|121.4774840|25.0544339|NTPC|C|OSM
C-NTPC-OSM-3673124238|明志路一段492巷　明志路一段|121.4305831|25.0545252|NTPC|C|OSM
C-NTPC-OSM-760942466|集美街207巷　集美街112巷|121.4916019|25.0545634|NTPC|C|OSM
C-NTPC-OSM-4849750151|疏洪五路二段　前方號誌|121.4779468|25.0546019|NTPC|C|OSM
C-NTPC-OSM-1214773353|化成路　中原東路|121.4661204|25.0546792|NTPC|C|OSM
C-NTPC-OSM-2480081254|全興路　中港西路|121.4348614|25.0547873|NTPC|C|OSM
C-NTPC-OSM-369552459|大同路一段　南陽路|121.6307618|25.0548238|NTPC|C|OSM
C-NTPC-OSM-601382403|大同路一段　民權街一段|121.6216809|25.0549320|NTPC|C|OSM
C-NTPC-OSM-2267224050|昌德街　昌平街|121.4545730|25.0550102|NTPC|C|OSM
C-NTPC-OSM-2903226789|仁義路　仁愛路|121.4323534|25.0550820|NTPC|C|OSM
C-NTPC-OSM-3314207571|大同南路　環河南路|121.4972070|25.0550867|NTPC|C|OSM
C-NTPC-OSM-13399548187|便道　前方號誌|121.4368240|25.0551226|NTPC|C|OSM
C-NTPC-OSM-1504678332|水漾路一段　捷運路|121.4826472|25.0554108|NTPC|C|OSM
C-NTPC-OSM-959227249|重安街　中正南路|121.4937000|25.0554855|NTPC|C|OSM
C-NTPC-OSM-288775124|延平街　新港街|121.9247250|25.0555905|NTPC|C|OSM
C-NTPC-OSM-2267224051|榮華路一段　昌平街|121.4545730|25.0556517|NTPC|C|OSM
C-NTPC-OSM-2267224028|榮華路二段　前方號誌|121.4498210|25.0556587|NTPC|C|OSM
C-NTPC-OSM-2267224027|中信街　榮華路二段|121.4478435|25.0556653|NTPC|C|OSM
C-NTPC-OSM-2267224036|中港路648巷　榮華路二段|121.4509201|25.0556977|NTPC|C|OSM
C-NTPC-OSM-2569593121|捷運路　捷運路37巷|121.4846098|25.0558099|NTPC|C|OSM
C-NTPC-OSM-2604497967|新台五路交流道　新台五路一段|121.6375975|25.0558826|NTPC|C|OSM
C-NTPC-OSM-1214686615|泰林路二段　中港西路|121.4365819|25.0558875|NTPC|C|OSM
C-NTPC-OSM-1223756772|中興北街　中興北街136巷|121.4690057|25.0559513|NTPC|C|OSM
C-NTPC-OSM-2689438667|仁愛路　全興路|121.4341404|25.0559616|NTPC|C|OSM
C-NTPC-OSM-1504023182|疏洪西路　十三號越堤道|121.4766694|25.0559708|NTPC|C|OSM
C-NTPC-OSM-2084620481|捷運路　捷運路19巷|121.4853297|25.0559860|NTPC|C|OSM
C-NTPC-OSM-2462942104|重安街　集美街|121.4926043|25.0559883|NTPC|C|OSM
C-NTPC-OSM-2791828260|神農街　頂文路|121.4741311|25.0560125|NTPC|C|OSM
C-NTPC-OSM-1589167671|大科一路　大科路|121.4037882|25.0560645|NTPC|C|OSM
C-NTPC-OSM-2267223966|中平路　中央路|121.4445322|25.0560740|NTPC|C|OSM
C-NTPC-OSM-1504668969|同安街　中正南路|121.4938765|25.0562214|NTPC|C|OSM
C-NTPC-OSM-4420674034|新北市　前方號誌|121.4498135|25.0562910|NTPC|C|OSM
C-NTPC-OSM-5256705054|昌和街　昌平街|121.4545828|25.0563106|NTPC|C|OSM
C-NTPC-OSM-1214686327|明志路一段451巷　明志路一段|121.4307390|25.0563913|NTPC|C|OSM
C-NTPC-OSM-4782286134|重安街　重安街53巷|121.4918804|25.0564980|NTPC|C|OSM
C-NTPC-OSM-678259193|重新路四段　重陽路一段|121.4866919|25.0565686|NTPC|C|OSM
C-NTPC-OSM-1504668899|正義南路　環河南路|121.4991405|25.0566206|NTPC|C|OSM
C-NTPC-OSM-2689438666|全興路　仁德路|121.4337614|25.0566304|NTPC|C|OSM
C-NTPC-OSM-12701500711|下田心　便道|121.4391109|25.0566596|NTPC|C|OSM
C-NTPC-OSM-2342160992|新北大道四段　新五路一段|121.4423459|25.0568383|NTPC|C|OSM
C-NTPC-OSM-1782409070|泰林路二段　仁愛路|121.4359858|25.0568954|NTPC|C|OSM
C-NTPC-OSM-2267223996|中信街　文藝路|121.4478450|25.0569471|NTPC|C|OSM
C-NTPC-OSM-1535585553|同安街　大同南路|121.4966890|25.0569505|NTPC|C|OSM
C-NTPC-OSM-2267224000|富貴路　前方號誌|121.4498116|25.0569729|NTPC|C|OSM
C-NTPC-OSM-2267224019|中港路　富貴路|121.4506700|25.0569858|NTPC|C|OSM
C-NTPC-OSM-601382395|新台五路一段　大同路一段|121.6333624|25.0570342|NTPC|C|OSM
C-NTPC-OSM-2267223989|中央路　文藝路|121.4460960|25.0570404|NTPC|C|OSM
