# id|region|road_class|structure|name|ref|layer|lat1|lon1|lat2|lon2|oneway|maxspeed
# OSM © OpenStreetMap contributors, ODbL 1.0; snapshot 2026-09-20.
NTPC-106304944-0|NTPC|HIGHWAY|RAMP|安坑交流道||3|24.9686417|121.5243943|24.9688472|121.5245310|yes|50
NTPC-106304944-1|NTPC|HIGHWAY|RAMP|安坑交流道||3|24.9688472|121.5245310|24.9690467|121.5246123|yes|50
NTPC-106304944-2|NTPC|HIGHWAY|RAMP|安坑交流道||3|24.9690467|121.5246123|24.9693140|121.5246714|yes|50
NTPC-106304944-3|NTPC|HIGHWAY|RAMP|安坑交流道||3|24.9693140|121.5246714|24.9695871|121.5246722|yes|50
NTPC-106304944-4|NTPC|HIGHWAY|RAMP|安坑交流道||3|24.9695871|121.5246722|24.9697271|121.5246448|yes|50
NTPC-106304944-5|NTPC|HIGHWAY|RAMP|安坑交流道||3|24.9697271|121.5246448|24.9699980|121.5245654|yes|50
NTPC-106304944-6|NTPC|HIGHWAY|RAMP|安坑交流道||3|24.9699980|121.5245654|24.9702043|121.5244336|yes|50
NTPC-106304945-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9651902|121.5283429|24.9661310|121.5275103|yes|90
NTPC-106304945-1|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9661310|121.5275103|24.9689002|121.5251692|yes|90
NTPC-106304945-2|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9689002|121.5251692|24.9704706|121.5238192|yes|90
NTPC-106304945-3|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9704706|121.5238192|24.9714653|121.5229682|yes|90
NTPC-106304945-4|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9714653|121.5229682|24.9720509|121.5224702|yes|90
NTPC-106304945-5|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9720509|121.5224702|24.9725754|121.5220263|yes|90
NTPC-106304945-6|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9725754|121.5220263|24.9737149|121.5210393|yes|90
NTPC-106304945-7|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9737149|121.5210393|24.9743063|121.5205374|yes|90
NTPC-106304948-0|NTPC|HIGHWAY|RAMP|安坑交流道||1|24.9714411|121.5286506|24.9718993|121.5289669|yes|
NTPC-106304949-0|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9678436|121.5265535|24.9681782|121.5263917|yes|50
NTPC-106304949-1|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9681782|121.5263917|24.9683648|121.5263017|yes|50
NTPC-106304949-2|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9683648|121.5263017|24.9685535|121.5262282|yes|50
NTPC-106304949-3|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9685535|121.5262282|24.9687092|121.5261852|yes|50
NTPC-106304949-4|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9687092|121.5261852|24.9688713|121.5261753|yes|50
NTPC-106304949-5|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9688713|121.5261753|24.9690134|121.5261829|yes|50
NTPC-106304949-6|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9690134|121.5261829|24.9691555|121.5262071|yes|50
NTPC-106304949-7|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9691555|121.5262071|24.9692729|121.5262322|yes|50
NTPC-106304949-8|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9692729|121.5262322|24.9693796|121.5262808|yes|50
NTPC-106304952-0|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9679562|121.5227296|24.9680286|121.5230509|yes|50
NTPC-106304952-1|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9680286|121.5230509|24.9681244|121.5235007|yes|50
NTPC-106304952-2|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9681244|121.5235007|24.9681949|121.5237410|yes|50
NTPC-106304952-3|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9681949|121.5237410|24.9682711|121.5239267|yes|50
NTPC-106304952-4|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9682711|121.5239267|24.9683505|121.5240654|yes|50
NTPC-106304952-5|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9683505|121.5240654|24.9684831|121.5242335|yes|50
NTPC-106304952-6|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9684831|121.5242335|24.9686417|121.5243943|yes|50
NTPC-106304956-0|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9729130|121.5215061|24.9727103|121.5215700|yes|50
NTPC-106304956-1|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9727103|121.5215700|24.9725840|121.5216739|yes|50
NTPC-106304956-2|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9725840|121.5216739|24.9724526|121.5217679|yes|50
NTPC-106304956-3|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9724526|121.5217679|24.9723290|121.5218561|yes|50
NTPC-106304956-4|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9723290|121.5218561|24.9721721|121.5219439|yes|50
NTPC-106304956-5|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9721721|121.5219439|24.9719011|121.5220482|yes|50
NTPC-106304956-6|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9719011|121.5220482|24.9717292|121.5220999|yes|50
NTPC-106304956-7|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9717292|121.5220999|24.9715929|121.5221404|yes|50
NTPC-106304956-8|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9715929|121.5221404|24.9713656|121.5221704|yes|50
NTPC-106304956-9|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9713656|121.5221704|24.9710960|121.5221770|yes|50
NTPC-106304956-10|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9710960|121.5221770|24.9708308|121.5221680|yes|50
NTPC-106304956-11|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9708308|121.5221680|24.9705074|121.5221246|yes|50
NTPC-106304956-12|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9705074|121.5221246|24.9702739|121.5221100|yes|50
NTPC-106304960-0|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9700741|121.5252893|24.9702225|121.5250110|yes|40
NTPC-106304960-1|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9702225|121.5250110|24.9704653|121.5246170|yes|40
NTPC-106304960-2|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9704653|121.5246170|24.9707377|121.5242193|yes|40
NTPC-106304960-3|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9707377|121.5242193|24.9709867|121.5239059|yes|40
NTPC-106304960-4|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9709867|121.5239059|24.9712746|121.5235718|yes|40
NTPC-106304960-5|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9712746|121.5235718|24.9715874|121.5232343|yes|40
NTPC-106304960-6|NTPC|HIGHWAY|RAMP|安坑交流道||0|24.9715874|121.5232343|24.9721340|121.5226687|yes|40
NTPC-106308593-0|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9620747|121.5308118|24.9615110|121.5313109|yes|90
NTPC-106308593-1|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9615110|121.5313109|24.9610681|121.5317222|yes|90
NTPC-106308593-2|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9610681|121.5317222|24.9606966|121.5320909|yes|90
NTPC-106308593-3|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9606966|121.5320909|24.9603314|121.5324841|yes|90
NTPC-106308593-4|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9603314|121.5324841|24.9599540|121.5329427|yes|90
NTPC-106308593-5|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9599540|121.5329427|24.9596776|121.5333344|yes|90
NTPC-106308593-6|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9596776|121.5333344|24.9594156|121.5337620|yes|90
NTPC-106308593-7|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9594156|121.5337620|24.9591854|121.5342123|yes|90
NTPC-106308593-8|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9591854|121.5342123|24.9589891|121.5346521|yes|90
NTPC-106308593-9|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9589891|121.5346521|24.9588199|121.5351086|yes|90
NTPC-106308593-10|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9588199|121.5351086|24.9586446|121.5357017|yes|90
NTPC-106308593-11|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9586446|121.5357017|24.9585250|121.5362247|yes|90
NTPC-106308593-12|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9585250|121.5362247|24.9584479|121.5366985|yes|90
NTPC-106308593-13|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9584479|121.5366985|24.9583998|121.5370829|yes|90
NTPC-106308593-14|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9583998|121.5370829|24.9583800|121.5374244|yes|90
NTPC-106308593-15|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9583800|121.5374244|24.9583671|121.5378301|yes|90
NTPC-106308593-16|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9583671|121.5378301|24.9583736|121.5381297|yes|90
NTPC-106308593-17|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9583736|121.5381297|24.9584163|121.5386931|yes|90
NTPC-106308593-18|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9584163|121.5386931|24.9584977|121.5392688|yes|90
NTPC-106308593-19|NTPC|HIGHWAY|ELEVATED|碧潭橋|3|4|24.9584977|121.5392688|24.9585995|121.5397758|yes|90
NTPC-106310767-0|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|24.9798864|121.4997135|24.9802914|121.4989036|yes|90
NTPC-106310768-0|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9858938|121.4918836|24.9865079|121.4912252|yes|90
NTPC-106310768-1|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9865079|121.4912252|24.9871382|121.4904660|yes|90
NTPC-106310768-2|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9871382|121.4904660|24.9875222|121.4899497|yes|90
NTPC-106310768-3|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9875222|121.4899497|24.9877615|121.4895921|yes|90
NTPC-106310772-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9764420|121.5173871|24.9760970|121.5179967|yes|90
NTPC-106310772-1|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9760970|121.5179967|24.9756215|121.5187329|yes|90
NTPC-106310772-2|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9756215|121.5187329|24.9752638|121.5192026|yes|90
NTPC-106310772-3|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9752638|121.5192026|24.9747135|121.5198253|yes|90
NTPC-106310772-4|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9747135|121.5198253|24.9741991|121.5203351|yes|90
NTPC-106310772-5|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9741991|121.5203351|24.9737294|121.5207782|yes|90
NTPC-106310772-6|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9737294|121.5207782|24.9729130|121.5215061|yes|90
NTPC-106310778-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9780944|121.5088535|24.9780852|121.5077000|yes|90
NTPC-106310778-1|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9780852|121.5077000|24.9780972|121.5073484|yes|90
NTPC-106310778-2|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9780972|121.5073484|24.9782132|121.5061642|yes|90
NTPC-106310778-3|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9782132|121.5061642|24.9782546|121.5056063|yes|90
NTPC-106310778-4|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9782546|121.5056063|24.9783364|121.5049922|yes|90
NTPC-106310778-5|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9783364|121.5049922|24.9784862|121.5040892|yes|90
NTPC-106310778-6|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9784862|121.5040892|24.9786439|121.5034012|yes|90
NTPC-106310780-0|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|24.9799214|121.4985739|24.9795597|121.4992412|yes|90
NTPC-106310781-0|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9767895|121.5174271|24.9770957|121.5168595|yes|90
NTPC-106310781-1|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9770957|121.5168595|24.9772678|121.5164737|yes|90
NTPC-106310781-2|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9772678|121.5164737|24.9773348|121.5162816|yes|90
NTPC-106310781-3|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9773348|121.5162816|24.9774078|121.5160723|yes|90
NTPC-106310781-4|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9774078|121.5160723|24.9775843|121.5155818|yes|90
NTPC-106310781-5|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9775843|121.5155818|24.9776924|121.5152520|yes|90
NTPC-106310781-6|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9776924|121.5152520|24.9777899|121.5149290|yes|90
NTPC-106310781-7|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9777899|121.5149290|24.9779314|121.5142684|yes|90
NTPC-106310783-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9795597|121.4992412|24.9791687|121.5001108|yes|90
NTPC-106310783-1|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9791687|121.5001108|24.9788711|121.5008819|yes|90
NTPC-106310784-0|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9775221|121.5142735|24.9773771|121.5148299|yes|90
NTPC-106310784-1|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9773771|121.5148299|24.9771923|121.5154790|yes|90
NTPC-106310784-2|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9771923|121.5154790|24.9769796|121.5161513|yes|90
NTPC-106310784-3|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9769796|121.5161513|24.9767313|121.5167553|yes|90
NTPC-106310784-4|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|2|24.9767313|121.5167553|24.9764420|121.5173871|yes|90
NTPC-106310786-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9805677|121.4975033|24.9799214|121.4985739|yes|90
NTPC-106310787-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9802914|121.4989036|24.9807632|121.4980687|yes|90
NTPC-106310788-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9776712|121.5121097|24.9776716|121.5126070|yes|90
NTPC-106310788-1|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9776716|121.5126070|24.9776621|121.5130666|yes|90
NTPC-106310788-2|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9776621|121.5130666|24.9775776|121.5138348|yes|90
NTPC-106310788-3|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9775776|121.5138348|24.9775221|121.5142735|yes|90
NTPC-106310789-0|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9779314|121.5142684|24.9779848|121.5139589|yes|90
NTPC-106310789-1|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9779848|121.5139589|24.9780491|121.5134869|yes|90
NTPC-106310789-2|NTPC|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|24.9780491|121.5134869|24.9780812|121.5132103|yes|90
NTPC-106359106-0|NTPC|HIGHWAY|TUNNEL|新店隧道|3|-1|24.9621719|121.5447836|24.9702574|121.5510808|yes|90
NTPC-106359106-1|NTPC|HIGHWAY|TUNNEL|新店隧道|3|-1|24.9702574|121.5510808|24.9710558|121.5517831|yes|90
NTPC-106359109-0|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|24.9612061|121.5439649|24.9617450|121.5444385|yes|90
NTPC-106359109-1|NTPC|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|24.9617450|121.5444385|24.9620598|121.5446958|yes|90
NTPC-106359114-0|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9585995|121.5397758|24.9587419|121.5401991|yes|90
NTPC-106359114-1|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9587419|121.5401991|24.9589417|121.5406704|yes|90
NTPC-106359114-2|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9589417|121.5406704|24.9591746|121.5411791|yes|90
NTPC-106359114-3|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9591746|121.5411791|24.9593943|121.5416113|yes|90
NTPC-106359114-4|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9593943|121.5416113|24.9597171|121.5421255|yes|90
NTPC-106359114-5|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9597171|121.5421255|24.9599876|121.5425366|yes|90
NTPC-106359114-6|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9599876|121.5425366|24.9603032|121.5429694|yes|90
NTPC-106359114-7|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9603032|121.5429694|24.9605813|121.5432912|yes|90
NTPC-106359114-8|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9605813|121.5432912|24.9608417|121.5435892|yes|90
NTPC-106359114-9|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9608417|121.5435892|24.9610889|121.5438552|yes|90
NTPC-106359115-0|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9612443|121.5435355|24.9608434|121.5430901|yes|90
NTPC-106359115-1|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9608434|121.5430901|24.9604939|121.5426462|yes|90
NTPC-106359115-2|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9604939|121.5426462|24.9601904|121.5422043|yes|90
NTPC-106359115-3|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9601904|121.5422043|24.9598778|121.5417125|yes|90
NTPC-106359115-4|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9598778|121.5417125|24.9596156|121.5412748|yes|90
NTPC-106359115-5|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9596156|121.5412748|24.9593181|121.5407491|yes|90
NTPC-106359115-6|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9593181|121.5407491|24.9591394|121.5403763|yes|90
NTPC-106359115-7|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9591394|121.5403763|24.9589744|121.5399641|yes|90
NTPC-106359115-8|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9589744|121.5399641|24.9588633|121.5396228|yes|90
NTPC-106359115-9|NTPC|HIGHWAY|TUNNEL|碧潭隧道|3|-1|24.9588633|121.5396228|24.9588167|121.5394198|yes|90
NTPC-106359119-0|NTPC|HIGHWAY|ELEVATED||3|1|24.9622618|121.5444016|24.9614119|121.5436955|yes|90
NTPC-106370413-0|NTPC|EXPRESSWAY|RAMP|中正路入口匝道||0|24.9915095|121.5335995|24.9917075|121.5335207|yes|50
NTPC-106370413-1|NTPC|EXPRESSWAY|RAMP|中正路入口匝道||0|24.9917075|121.5335207|24.9917947|121.5335146|yes|50
NTPC-106370413-2|NTPC|EXPRESSWAY|RAMP|中正路入口匝道||0|24.9917947|121.5335146|24.9918814|121.5335174|yes|50
NTPC-106370413-3|NTPC|EXPRESSWAY|RAMP|中正路入口匝道||0|24.9918814|121.5335174|24.9920678|121.5335869|yes|50
NTPC-106370413-4|NTPC|EXPRESSWAY|RAMP|中正路入口匝道||0|24.9920678|121.5335869|24.9921731|121.5336205|yes|50
NTPC-106370414-0|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9723954|121.5466957|24.9719224|121.5470397|yes|
NTPC-106370414-1|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9719224|121.5470397|24.9718394|121.5470968|yes|
NTPC-106370414-2|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9718394|121.5470968|24.9717468|121.5471440|yes|
NTPC-106370414-3|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9717468|121.5471440|24.9716682|121.5471631|yes|
NTPC-106370414-4|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9716682|121.5471631|24.9715508|121.5471637|yes|
NTPC-106370414-5|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9715508|121.5471637|24.9714744|121.5471489|yes|
NTPC-106370418-0|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9724822|121.5477771|24.9723084|121.5476267|yes|
NTPC-106370418-1|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9723084|121.5476267|24.9722428|121.5475545|yes|
NTPC-106370418-2|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9722428|121.5475545|24.9721944|121.5474454|yes|
NTPC-106370418-3|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9721944|121.5474454|24.9721694|121.5473565|yes|
NTPC-106370418-4|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9721694|121.5473565|24.9721752|121.5472250|yes|
NTPC-106370418-5|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9721752|121.5472250|24.9722062|121.5470796|yes|
NTPC-106370418-6|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9722062|121.5470796|24.9722729|121.5469508|yes|
NTPC-106370418-7|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9722729|121.5469508|24.9723396|121.5468463|yes|
NTPC-106370421-0|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9726793|121.5465854|24.9725419|121.5466260|yes|
NTPC-106370421-1|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9725419|121.5466260|24.9723954|121.5466957|yes|
NTPC-106370422-0|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9726939|121.5466842|24.9728132|121.5466695|yes|40
NTPC-106370422-1|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9728132|121.5466695|24.9729579|121.5466820|yes|40
NTPC-106370422-2|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9729579|121.5466820|24.9730791|121.5467125|yes|40
NTPC-106370422-3|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9730791|121.5467125|24.9732086|121.5467801|yes|40
NTPC-106370422-4|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9732086|121.5467801|24.9733228|121.5468772|yes|40
NTPC-106370422-5|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9733228|121.5468772|24.9734362|121.5470196|yes|40
NTPC-106370422-6|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9734362|121.5470196|24.9735040|121.5471513|yes|40
NTPC-106370422-7|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9735040|121.5471513|24.9735724|121.5473459|yes|40
NTPC-106370422-8|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9735724|121.5473459|24.9736057|121.5475418|yes|40
NTPC-106370422-9|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9736057|121.5475418|24.9736063|121.5476931|yes|40
NTPC-106370422-10|NTPC|HIGHWAY|RAMP|新店交流道||1|24.9736063|121.5476931|24.9735211|121.5504021|yes|40
NTPC-106370455-0|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9719538|121.5474377|24.9719830|121.5473707|yes|40
NTPC-106370455-1|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9719830|121.5473707|24.9721094|121.5471177|yes|40
NTPC-106370455-2|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9721094|121.5471177|24.9722027|121.5469869|yes|40
NTPC-106370455-3|NTPC|HIGHWAY|RAMP|新店交流道||0|24.9722027|121.5469869|24.9723396|121.5468463|yes|40
NTPC-106488989-0|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|2|25.1279959|121.4031825|25.1284937|121.4027255|yes|80
NTPC-106488989-1|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|2|25.1284937|121.4027255|25.1288652|121.4023973|yes|80
NTPC-106488995-0|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1266333|121.4045529|25.1274635|121.4037082|yes|80
NTPC-106488995-1|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1274635|121.4037082|25.1275517|121.4036169|yes|80
NTPC-106488995-2|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1275517|121.4036169|25.1279959|121.4031825|yes|80
NTPC-106488998-0|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1288652|121.4023973|25.1298065|121.4016159|yes|80
NTPC-106488998-1|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1298065|121.4016159|25.1304313|121.4011490|yes|80
NTPC-106488998-2|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1304313|121.4011490|25.1311341|121.4006856|yes|80
NTPC-106488998-3|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1311341|121.4006856|25.1318646|121.4002170|yes|80
NTPC-106488998-4|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1318646|121.4002170|25.1327145|121.3997333|yes|80
NTPC-106488998-5|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1327145|121.3997333|25.1330850|121.3995422|yes|80
NTPC-106488998-6|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1330850|121.3995422|25.1336578|121.3992631|yes|80
NTPC-106488998-7|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1336578|121.3992631|25.1342626|121.3990279|yes|80
NTPC-106488998-8|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1342626|121.3990279|25.1352090|121.3987675|yes|80
NTPC-106488998-9|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1352090|121.3987675|25.1356886|121.3986608|yes|80
NTPC-106488998-10|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1356886|121.3986608|25.1362040|121.3985631|yes|80
NTPC-106488998-11|NTPC|EXPRESSWAY|ELEVATED|東西向快速公路 八里新店線|64|1|25.1362040|121.3985631|25.1365217|121.3985143|yes|80
