# id|region|road_class|structure|name|ref|layer|lat1|lon1|lat2|lon2|oneway|maxspeed
# Official open-data overlay; generated by tools/build_special_roads_open_data.py.
# Sources: Taipei bridges/vehicle underpasses + New Taipei bridges; collected 2026-09-22.
OFF-TPE-BRIDGE-D026F-0|TPE|URBAN|RAMP|華江橋(匝道F)|D026F|1|25.0356110|121.4910760|25.0355610|121.4935170||
OFF-TPE-BRIDGE-D026G-0|TPE|URBAN|RAMP|華江橋(匝道G)|D026G|1|25.0354890|121.4910770|25.0354530|121.4925760||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道EC)|D028|1|25.0508080|121.5058640|25.0505265|121.5086009||
OFF-TPE-BRIDGE-D028-0|TPE|EXPRESSWAY|RAMP|市民大道高架橋(匝道ED)|D028|1|25.0502390|121.5066060|25.0501890|121.5099270||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道A)|D028|1|25.0505703|121.5077687|25.0502752|121.5099763||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道B)|D028|1|25.0489740|121.5153020|25.0485640|121.5176920||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道U)|D028|1|25.0483830|121.5044040|25.0493731|121.5061551||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道E)|D028|1|25.0443860|121.5533440|25.0446660|121.5553890||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道C)|D028|1|25.0469860|121.5275620|25.0464410|121.5293650||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道F)|D028|1|25.0453140|121.5584330|25.0459600|121.5598930||
OFF-TPE-BRIDGE-D028-0|TPE|URBAN|RAMP|市民大道高架橋(匝道H)|D028|1|25.0450010|121.5653920|25.0457240|121.5681320||
OFF-TPE-BRIDGE-D029C-0|TPE|URBAN|RAMP|台北橋引道(匝道C)|D029C|1|25.0628700|121.5109590|25.0632490|121.5089160||
OFF-TPE-BRIDGE-D029D-0|TPE|URBAN|RAMP|台北橋引道(匝道D)|D029D|1|25.0631260|121.5107780|25.0634410|121.5089570||
OFF-TPE-BRIDGE-D030-GL-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道GL)|D030-GL|1|25.0532760|121.5741190|25.0541840|121.5757840||
OFF-TPE-BRIDGE-D030-GR-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道GR)|D030-GR|1|25.0531850|121.5742160|25.0540600|121.5758750||
OFF-TPE-BRIDGE-D030-H-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道H)|D030-H|1|25.0612520|121.6112620|25.0618480|121.6117920||
OFF-TPE-BRIDGE-D030-I-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道I)|D030-I|1|25.0631360|121.6160700|25.0620140|121.6184450||
OFF-TPE-BRIDGE-D030-ML-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道ML)|D030-ML|1|25.0532760|121.5741190|25.0541840|121.5757840||
OFF-TPE-BRIDGE-D030-MR-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道MR)|D030-MR|1|25.0531850|121.5742160|25.0540600|121.5758750||
OFF-TPE-BRIDGE-D030A-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道A)|D030A|1|25.0539079|121.5753914|25.0549582|121.5773528||
OFF-TPE-BRIDGE-D030B-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道B)|D030B|1|25.0585072|121.5837990|25.0592296|121.5853818||
OFF-TPE-BRIDGE-D030C-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道C)|D030C|1|25.0554854|121.5780024|25.0630115|121.5725945||
OFF-TPE-BRIDGE-D030D-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道D)|D030D|1|25.0554425|121.5747574|25.0558663|121.5791076||
OFF-TPE-BRIDGE-D030E-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道E)|D030E|1|25.0630658|121.6161047|25.0605733|121.6183610||
OFF-TPE-BRIDGE-D030F-0|TPE|EXPRESSWAY|RAMP|環東高架(匝道F)|D030F|1|25.0619457|121.6185629|25.0601228|121.6206182||
OFF-TPE-BRIDGE-D0324-0|TPE|URBAN|RAMP|正氣橋4(塔悠路聯絡道-南向)|D0324|1|25.0536454|121.5699484|25.0521549|121.5702199||
OFF-TPE-BRIDGE-D033-2-0|TPE|URBAN|RAMP|洲美高架橋(福國交流道段及洲美堤防段)|D033-2|1|25.1002138|121.4986700|25.1121407|121.4985186||
OFF-TPE-BRIDGE-D033A-0|TPE|URBAN|RAMP|洲美高架橋(福國交流道及洲美堤防段_匝道A)|D033A|1|25.1002000|121.4988000|25.1011000|121.5025000||
OFF-TPE-BRIDGE-D033B-0|TPE|URBAN|RAMP|洲美高架橋(福國交流道及洲美堤防段_匝道B)|D033B|1|25.1004000|121.4985000|25.1013000|121.5025000||
OFF-TPE-BRIDGE-D033C-0|TPE|URBAN|RAMP|洲美高架橋(福國交流道及洲美堤防段_匝道C)|D033C|1|25.1033000|121.4993000|25.1012000|121.5025000||
OFF-TPE-BRIDGE-D033D-0|TPE|URBAN|RAMP|洲美高架橋(福國交流道及洲美堤防段_匝道D)|D033D|1|25.1046000|121.4990000|25.1012000|121.5025000||
OFF-TPE-BRIDGE-D033E-0|TPE|URBAN|RAMP|洲美高架橋(福國交流道及洲美堤防段_匝道E)|D033E|1|25.1081058|121.4988450|25.1106997|121.4986028||
OFF-TPE-BRIDGE-D033G-0|TPE|URBAN|RAMP|洲美高架橋(磺港溪至大業路段_匝道G)|D033G|1|25.1177735|121.4996691|25.1191153|121.4996984||
OFF-TPE-BRIDGE-D033H-0|TPE|EXPRESSWAY|RAMP|洲美高架橋(磺港溪至大業路段_匝道H)|D033H|1|25.1200778|121.4998463|25.1241634|121.4990195||
OFF-TPE-BRIDGE-D035-0|TPE|URBAN|RAMP|信義聯絡高架(一)|D035|1|25.0329950|121.5732753|25.0322140|121.5715320||
OFF-TPE-BRIDGE-E002B-0|TPE|URBAN|RAMP|永福橋(匝道B)|E002B|1|25.0128542|121.5276952|25.0119148|121.5284347||
OFF-TPE-BRIDGE-E031-0|TPE|URBAN|RAMP|華中橋往水源堤防道路匝道|E031|1|25.0149370|121.4956180|25.0174890|121.5005510||
OFF-TPE-BRIDGE-E0351-0|TPE|URBAN|RAMP|麥帥二橋(匝道1)|E0351|1|25.0595028|121.5731325|25.0572572|121.5727465||
OFF-TPE-BRIDGE-E0352-0|TPE|URBAN|RAMP|麥帥二橋(匝道2)|E0352|1|25.0544268|121.5680820|25.0551560|121.5703843||
OFF-TPE-BRIDGE-E0353-0|TPE|URBAN|RAMP|麥帥二橋(匝道3)|E0353|1|25.0523855|121.5702332|25.0551389|121.5704676||
OFF-TPE-BRIDGE-E0354-0|TPE|URBAN|RAMP|麥帥二橋(匝道4)|E0354|1|25.0558453|121.5741521|25.0571368|121.5727990||
OFF-TPE-BRIDGE-E045N-0|TPE|URBAN|RAMP|社子大橋匝道N|E045N|1|25.1107058|121.4945585|25.1099493|121.4951536||
OFF-TPE-BRIDGE-E045S-0|TPE|URBAN|RAMP|社子大橋匝道S|E045S|1|25.1114426|121.4934388|25.1109627|121.4941874||
OFF-TPE-BRIDGE-G266-0|TPE|URBAN|RAMP|石潭橋|G266|1|25.0622500|121.5918900|25.0622100|121.5919500||
OFF-TPE-UNDERPASS-B008-0|TPE|URBAN|TUNNEL|辛亥車行地下道|B008|-1|25.0214520|121.5380050|25.0206650|121.5388350||
OFF-TPE-UNDERPASS-B011-0|TPE|URBAN|TUNNEL|基隆路(主線北上線)車行地下道|B011|-1|25.0452700|121.5574900|25.0366000|121.5528300||
OFF-TPE-UNDERPASS-B011-0|TPE|URBAN|TUNNEL|基隆路(主線南下線)車行地下道|B011|-1|25.0452700|121.5574900|25.0366000|121.5528300||
OFF-TPE-UNDERPASS-B011-0|TPE|URBAN|TUNNEL|基隆路(機車道北上線)車行地下道|B011|-1|25.0424300|121.5558900|25.0378500|121.5532400||
OFF-TPE-UNDERPASS-B011-0|TPE|URBAN|TUNNEL|基隆路(機車道南下線)車行地下道|B011|-1|25.0378300|121.5553600|25.0378300|121.5528300||
OFF-TPE-UNDERPASS-B015N-0|TPE|URBAN|TUNNEL|復北-北行線車行地下道|B015N|-1|25.0669361|121.5442861|25.0713527|121.5443056||
OFF-TPE-UNDERPASS-B015S-0|TPE|URBAN|TUNNEL|復北-南行線車行地下道|B015S|-1|25.0669361|121.5442861|25.0713527|121.5443056||
